Project,StudyArea,Transect,Point,Protocol,Visit,Date,StartTime,EndTime,ObservTime,TimeBinID,TimeBin,Count,Spp,CommonName,ScientificName,DetectionCue,DistanceBinID,DistanceBin,PointNote,ObservationNote,Researcher,DataStatus,DuplicateIndividualInd,NoiseLevelCd,BreedingStatusKBOCd,DetectionLocationNm,KBO_History
CHRISADLAM,UN,P33,33,KBO_VRPC_4,2,6/14/18,6:52:00,7:02:00,6:53:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,110,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,2,6/14/18,6:52:00,7:02:00,6:57:00,6,6,1,WETA,Western Tanager,Piranga ludoviciana,S,120,120,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,2,6/14/18,6:52:00,7:02:00,6:59:00,8,8,1,HUVI,Hutton's Vireo,Vireo huttoni,S,42,42,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,2,6/14/18,6:52:00,7:02:00,6:52:00,1,1,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,65,65,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:11:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,65,65,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:11:00,1,1,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,45,45,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:11:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,S,55,55,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:11:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,40,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:11:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,47,47,unburnt,,"Adlam, Christopher",CLEAN,,,M,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:11:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,75,75,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:13:00,3,3,1,WETA,Western Tanager,Piranga ludoviciana,S,65,65,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:13:00,3,3,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,35,35,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:15:00,5,5,1,STJA,Steller's Jay,Cyanocitta stelleri,V,15,15,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:16:00,6,6,1,HUVI,Hutton's Vireo,Vireo huttoni,S,65,65,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:16:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,V,10,10,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:17:00,7,7,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,110,unburnt,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:18:00,8,8,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,55,55,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P33,33,KBO_VRPC_4,1,6/12/18,9:11:00,9:21:00,9:16:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,C,45,45,unburnt,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,S,25,25,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,35,35,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,90,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,40,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:39:00,1,1,1,PAWR,Pacific Wren,Troglodytes pacificus,S,100,100,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:40:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,85,85,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:42:00,4,4,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,55,55,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:42:00,4,4,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,80,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:44:00,6,6,1,CAVI,Cassin's Vireo,Vireo cassinii,S,65,65,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:45:00,7,7,1,LAZB,Lazuli Bunting,Passerina amoena,S,35,35,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,2,6/14/18,8:39:00,8:49:00,8:46:00,8,8,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,35,35,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:16:00,1,1,2,LAZB,Lazuli Bunting,Passerina amoena,V,8,8,BUTLER HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:16:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:16:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,75,75,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:16:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,55,55,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:17:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,30,30,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:17:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,25,25,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:17:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,30,30,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:18:00,3,3,1,WETA,Western Tanager,Piranga ludoviciana,V,35,35,BUTLER HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:18:00,3,3,1,HUVI,Hutton's Vireo,Vireo huttoni,S,85,85,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:18:00,3,3,1,XXHU,Unid. Hummingbird,Trochilidae sp.,V,20,20,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:21:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,15,15,BUTLER HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P34,34,KBO_VRPC_4,1,6/12/18,7:16:00,7:26:00,7:22:00,7,7,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,C,40,40,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:42:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,100,100,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:42:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,130,130,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:42:00,1,1,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,100,100,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:42:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,C,65,65,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:45:00,4,4,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:46:00,5,5,1,PUFI,Purple Finch,Haemorhous purpureus,S,55,55,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:47:00,6,6,1,BRCR,Brown Creeper,Certhia americana,S,90,90,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:47:00,6,6,1,SPTO,Spotted Towhee,Pipilo maculatus,S,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,2,6/14/18,7:42:00,7:52:00,7:42:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,110,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:05:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,90,butler hs,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:06:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,110,butler hs,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:06:00,2,2,1,BRCR,Brown Creeper,Certhia americana,S,40,40,butler hs,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:06:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,85,85,butler hs,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:07:00,3,3,1,SPTO,Spotted Towhee,Pipilo maculatus,S,65,65,butler hs,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:10:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,95,95,butler hs,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:10:00,6,6,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,120,120,butler hs,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P36,36,KBO_VRPC_4,1,6/12/18,6:05:00,6:15:00,6:13:00,9,9,1,PUFI,Purple Finch,Haemorhous purpureus,S,75,75,butler hs,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,1,7/6/18,6:14:00,6:24:00,6:14:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,S,65,65,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,1,7/6/18,6:14:00,6:24:00,6:14:00,1,1,1,OSPR,Osprey,Pandion haliaetus,C,25,25,UNBURNT,,"Adlam, Christopher",CLEAN,,,N,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,1,7/6/18,6:14:00,6:24:00,6:14:00,1,1,2,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,30,30,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,1,7/6/18,6:14:00,6:24:00,6:14:00,1,1,1,PIWO,Pileated Woodpecker,Dryocopus pileatus,C,35,35,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,1,7/6/18,6:14:00,6:24:00,6:15:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,C,80,80,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,1,7/6/18,6:14:00,6:24:00,6:16:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,90,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:08:00,1,1,2,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,60,60,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:08:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,C,60,60,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:08:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,C,100,100,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:08:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,C,45,45,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:08:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,65,65,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:09:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,80,80,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:12:00,5,5,1,PAWR,Pacific Wren,Troglodytes pacificus,S,60,60,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:12:00,5,5,1,AMRO,American Robin,Turdus migratorius,C,70,70,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:13:00,6,6,1,CORA,Common Raven,Corvus corax,C,200,200,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:15:00,8,8,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,90,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P37,37,KBO_VRPC_4,2,7/8/18,8:08:00,8:18:00,8:16:00,9,9,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,C,90,90,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:45:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,100,100,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:45:00,1,1,1,PAWR,Pacific Wren,Troglodytes pacificus,S,80,80,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:45:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,90,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:46:00,2,2,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,110,110,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:54:00,10,10,1,HUVI,Hutton's Vireo,Vireo huttoni,S,85,85,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:45:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,90,90,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:45:00,1,1,1,PAWR,Pacific Wren,Troglodytes pacificus,S,110,110,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,1,7/6/18,5:45:00,5:55:00,5:45:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,85,85,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,2,7/8/18,7:16:00,7:26:00,7:16:00,1,1,1,PAWR,Pacific Wren,Troglodytes pacificus,S,65,65,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,2,7/8/18,7:16:00,7:26:00,7:16:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,110,110,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,2,7/8/18,7:16:00,7:26:00,7:16:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,C,60,60,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,2,7/8/18,7:16:00,7:26:00,7:25:00,10,10,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,80,80,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,UN,P38,38,KBO_VRPC_4,2,7/8/18,7:16:00,7:26:00,7:25:00,10,10,1,NOFL,Northern Flicker,Colaptes auratus,C,140,140,UNBURNT,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:28:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,60,STANZA HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:28:00,1,1,1,PAWR,Pacific Wren,Troglodytes pacificus,S,130,130,STANZA HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:28:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,100,100,STANZA HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:30:00,3,3,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,V,10,10,STANZA HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:30:00,3,3,2,HEWA,Hermit Warbler,Setophaga occidentalis,V,35,35,STANZA HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:32:00,5,5,1,WETA,Western Tanager,Piranga ludoviciana,V,35,35,STANZA HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:32:00,5,5,1,WAVI,Warbling Vireo,Vireo gilvus,S,65,65,STANZA HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:32:00,5,5,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,65,65,STANZA HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:32:00,5,5,1,WETA,Western Tanager,Piranga ludoviciana,S,55,55,STANZA HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:36:00,9,9,1,WETA,Western Tanager,Piranga ludoviciana,V,20,20,STANZA HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:36:00,9,9,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,110,110,STANZA HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:37:00,10,10,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,5,5,STANZA HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,1,6/26/18,9:28:00,9:38:00,9:37:00,10,10,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,90,90,STANZA HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:35:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,60,60,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:35:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,85,85,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:35:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,80,80,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:35:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,30,30,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:35:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,45,45,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:35:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,120,120,Stanza HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:36:00,2,2,1,HAWO,Hairy Woodpecker,Picoides villosus,S,150,150,Stanza HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:36:00,2,2,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,40,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:36:00,2,2,1,PAWR,Pacific Wren,Troglodytes pacificus,S,120,120,Stanza HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:39:00,5,5,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,35,35,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P40,40,KBO_VRPC_4,2,6/28/18,6:35:00,6:45:00,6:39:00,5,5,1,CAVI,Cassin's Vireo,Vireo cassinii,S,60,60,Stanza HS,,"Adlam, Christopher",CLEAN,,,,,
