sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;anaerobic bacterium MO-CFX2;	19	0	0	0	0	1	0	3	0	84	43	19	34	55	24	23	15	57
Prokaryota;Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea;Litorilinea aerophila;	0	1	0	0	0	0	17	0	0	2	2	1	0	0	0	0	0	0
Prokaryota;Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;NA;;	0	6	26	11	13	72	84	22	10	8	4	0	1	0	0	5	2	1
Prokaryota;Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;NA;Caldilineaceae bacterium enrichment culture clone Ac-G2;	2	0	0	19	5	13	8	4	0	7	2	0	10	0	1	2	1	0
Prokaryota;Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;NA;Chloroflexaceae bacterium sp-jj-1;	0	0	0	2	1	4	13	13	5	0	0	0	0	0	0	4	0	0
Prokaryota;Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;NA;;;	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	8
Prokaryota;Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;;	0	0	0	0	1	1	4	0	0	1	0	0	1	0	0	0	0	2
Prokaryota;Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;Oscillochloris trichoides;	0	12	14	2	10	8	11	13	32	0	0	0	2	3	0	0	0	1
Prokaryota;Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue;Kallotenue papyrolyticum;	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0
Prokaryota;Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;bacterium SOSP1-85;	0	0	0	0	0	0	0	0	1	2	1	0	0	2	4	2	0	6
Prokaryota;Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;NA;;;	14	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	4	1	5	6	3	2	9	6	12	5	0	1	0	0	0	0	7	0
NA;NA;NA;NA;;NA;;;	0	0	15	1	6	0	2	5	11	1	0	0	2	0	0	0	0	1
Prokaryota;Bacteria;Chloroflexi;NA;;NA;Kouleothrix;Kouleothrix aurantiaca;	5	0	0	1	0	0	0	0	0	56	11	3	7	37	7	9	5	19
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	0	0	0	5	0	6	3	0	1	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;NA;;	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	3	0	0
Prokaryota;Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter;Sphaerobacter thermophilus;	0	0	7	0	2	0	5	4	8	3	1	0	0	0	2	5	0	3
Prokaryota;Bacteria;Cyanobacteria;NA;Chroococcales;Aphanothecaceae;Candidatus Atelocyanobacterium;Candidatus Atelocyanobacterium thalassa;	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	2	0	1
Prokaryota;Bacteria;Cyanobacteria;NA;Chroococcales;Microcystaceae;Microcystis;Microcystis sp. SAG 43.90;	0	0	13	1	0	1	0	0	0	0	0	0	3	0	0	0	0	2
NA;NA;NA;NA;;NA;;;	0	0	15	3	0	2	2	4	3	0	0	0	4	0	0	0	0	0
Prokaryota;Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;NA;;	0	4	33	10	2	2	10	9	19	0	0	0	0	0	0	3	0	0
Prokaryota;Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;Nostoc;;	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;Nostoc;Nostoc sp. pmiA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Cyanobacteria;NA;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria tenuis;	0	8	17	7	0	3	6	1	3	0	0	0	5	0	0	0	0	0
Prokaryota;Bacteria;Cyanobacteria;NA;Synechococcales;Leptolyngbyaceae;Leptolyngbya;;	0	0	12	0	0	0	2	9	32	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Cyanobacteria;NA;Synechococcales;Leptolyngbyaceae;Leptolyngbya;Leptolyngbya sp. MMG-1;	0	0	12	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;;	0	0	6	1	0	2	4	2	6	0	0	3	0	0	0	0	0	0
Prokaryota;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;Fibrobacter sp.;	0	42	234	18	9	17	48	56	69	4	1	0	2	0	1	1	1	0
Prokaryota;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;Fibrobacter succinogenes;	0	0	3	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;;	0	2	5	1	1	0	0	5	1	0	0	0	0	0	0	1	1	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;;	0	3	7	0	0	0	1	1	12	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus algifaecis;	0	5	7	0	2	0	7	4	4	1	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;;	0	0	5	0	0	0	0	0	0	10	44	1	17	24	4	7	6	22
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus pumilus;	0	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus selenatarsenatis;	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. DV9-6;	0	5	2	1	1	1	0	3	2	0	1	0	4	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. TUB3;	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis;	0	1	5	0	0	1	1	1	4	0	2	0	0	1	0	1	0	1
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;;	0	0	0	0	0	0	0	0	0	0	14	1	6	2	1	1	1	11
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Tepidibacillus;;	0	0	1	0	4	10	0	25	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;NA;;;	0	0	1	0	0	0	0	0	1	1	7	0	2	4	3	0	0	1
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Ammoniphilus;Ammoniphilus oxalivorans;	1	11	71	11	2	16	13	23	29	4	0	0	0	1	0	1	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus sp. SA2U2;	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	1	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella;;	1	1	7	0	0	0	0	1	0	1	3	0	1	0	4	0	0	1
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;;	0	2	13	2	0	2	2	2	9	2	1	0	5	0	3	0	5	3
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus barengoltzii;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. 27-9;	3	0	13	0	0	0	0	0	0	30	25	2	1	9	7	11	3	1
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. MT-06;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Ureibacillus;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Ureibacillus;Ureibacillus thermosphaericus;	0	111	72	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;NA;;	0	76	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;NA;;	0	0	0	0	0	0	0	0	0	1	0	0	4	5	0	2	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae;	0	0	3	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0
Prokaryota;Bacteria;Firmicutes;Bacilli;Lactobacillales;NA;;;	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	6	1	0	0	0	0	0	0	0	29	7	12	3	18	8	21	9	6
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenella;Christensenella massiliensis;	0	0	2	1	4	0	0	2	2	0	0	2	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;;	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium merdae;	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. 6-69;	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	4	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. AN-AS3B;	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. E033;	0	2	84	1	86	0	3	13	53	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XVII. Incertae Sedis;Thermaerobacter;;	0	0	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Alkalibacter;Alkalibacter sp. enrichment culture;	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Heliobacteriaceae;Candidatus Heliomonas;Candidatus Heliomonas lunata;	0	0	2	0	0	0	0	1	0	7	0	0	0	1	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;;;	1	0	0	0	0	2	0	1	0	15	10	0	8	13	14	5	4	5
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;anaerobic bacterium Glu3;	2	0	0	0	0	0	0	0	2	6	2	0	0	2	0	0	1	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum;Desulfotomaculum profundi;	0	9	31	0	4	0	0	16	7	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA;Peptostreptococcaceae bacterium canine oral taxon 332;	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA;Peptostreptococcaceae bacterium feline oral taxon 042;	0	0	15	0	13	0	0	1	3	0	0	0	0	0	0	0	1	1
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;;	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;[Clostridium] cellobioparum;	0	1	0	0	0	2	1	4	0	1	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus flavefaciens;	0	0	7	0	1	1	0	7	2	1	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp.;	0	0	3	2	15	5	9	3	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Symbiobacteriaceae;Symbiobacterium;Symbiobacterium thermophilum;	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter mathranii;	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
Prokaryota;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;Erysipelothrix sp. CE1;	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	1	0	0
NA;NA;NA;NA;;NA;;;	7	0	5	0	0	0	0	0	1	53	35	1	5	25	5	30	10	8
Prokaryota;Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;NA;;	0	7	15	6	15	2	11	10	15	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Tissierella;Tissierella creatinini;	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0
Prokaryota;Bacteria;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Tissierella;Tissierella sp. LW10;	0	0	0	0	3	0	2	0	0	1	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;;	0	0	0	0	2	0	0	0	0	22	13	2	8	14	10	13	4	2
Prokaryota;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas aurantiaca;	4	0	0	1	0	0	0	0	0	23	12	5	2	12	8	4	3	2
Prokaryota;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas phototrophica;	4	0	0	0	0	0	0	0	0	26	9	5	3	35	4	8	12	14
Prokaryota;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas sp. URHD0086;	1	1	0	0	0	0	1	0	1	13	5	3	5	3	3	5	0	5
Prokaryota;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;Gemmatirosa kalamazoonesis;	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0
Prokaryota;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA;;	1	0	0	0	0	0	1	0	2	0	0	0	2	1	0	3	2	1
Prokaryota;Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Prokaryota;Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;Ignavibacterium album;	0	2	18	10	6	4	28	12	42	0	0	0	1	1	0	0	2	3
Prokaryota;Bacteria;Ignavibacteriae;Ignavibacteria;Ignavibacteriales;NA;;;	0	0	1	4	2	0	2	8	1	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Tenericutes;NA;Haloplasmatales;Haloplasmataceae;Haloplasma;Haloplasma contractile;	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	20	0	0	2	0	3	0	0	0	250	82	30	29	70	40	82	27	67
NA;NA;NA;NA;;NA;;;	0	0	2	0	0	0	0	0	0	2	0	1	2	0	1	1	0	0
Prokaryota;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;NA;;;	0	0	0	0	0	0	0	1	0	9	2	0	0	6	1	1	0	0
Prokaryota;Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;Tepidisphaera;Tepidisphaera mucosa;	0	0	3	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Brocadia;Candidatus Brocadia fulgida;	0	2	1	0	5	0	2	0	2	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;Candidatus Kuenenia stuttgartiensis;	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Scalindua;;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Scalindua;Candidatus Scalindua marina;	0	0	4	0	0	0	0	0	10	0	1	0	0	2	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;NA;;	0	1	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	36	0	0	0	0	0	0	0	0	144	62	35	31	38	37	54	38	41
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Planctomycetia bacterium LP82;	4	7	33	10	31	4	7	23	20	38	23	3	12	11	4	21	3	15
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Planctomycetia bacterium WSF3-27;	2	0	0	0	5	0	0	0	0	18	5	3	1	3	2	6	1	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Fimbriiglobus;Fimbriiglobus ruber;	1	0	0	0	0	0	0	1	0	17	9	2	6	6	3	10	5	4
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;;	6	0	0	0	0	1	0	0	0	31	21	4	19	11	12	20	3	13
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. Br1-1;	0	14	24	3	14	2	9	3	6	1	1	0	4	0	0	1	0	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. Br1-2;	2	2	24	2	13	6	7	4	4	7	1	0	0	1	1	2	1	3
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. SD2-6;	0	7	14	4	19	7	8	1	6	3	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. Wa1-6;	0	0	9	3	7	0	1	10	6	1	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;NA;;	7	0	6	0	0	0	0	0	0	36	28	10	4	9	4	16	8	6
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Zavarzinella;Zavarzinella formosa;	0	13	17	0	0	1	1	0	0	3	7	0	0	0	0	2	0	3
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;NA;;	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Singulisphaera;Singulisphaera acidiphila;	2	0	1	1	0	0	0	2	1	14	0	0	4	1	2	1	4	6
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Singulisphaera;Singulisphaera sp. Io4-3;	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;;;	47	0	0	0	0	0	0	1	0	257	65	40	53	87	34	102	107	48
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;bacterium Ellin5111;	0	17	165	24	96	31	63	107	276	2	4	1	0	0	1	1	0	2
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;metal-contaminated soil clone K20-02;	9	0	1	3	0	0	1	0	5	82	28	5	5	15	18	12	9	18
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;metal-contaminated soil clone K20-31;	1	0	1	0	0	0	3	1	0	5	0	0	0	0	1	0	0	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;metal-contaminated soil clone K20-75;	5	2	1	0	0	0	2	0	0	25	5	0	9	7	2	7	2	10
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Nostocoida limicola III;	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycetales bacterium Ellin6207;	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycetales bacterium Ellin7224;	19	0	4	0	0	0	0	0	0	42	19	5	12	18	10	28	18	19
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycetales bacterium Ellin7244;	1	0	0	0	0	0	0	0	0	6	10	9	0	2	2	1	1	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone Ac-C5;	3	0	0	0	0	1	2	1	0	36	4	0	1	6	8	6	11	13
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone B418;	0	61	62	49	86	75	43	52	69	1	0	0	0	0	1	0	0	3
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone Lt-C7;	3	0	43	7	7	1	7	14	26	6	10	11	8	4	0	3	3	9
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone phylotype P12;	0	1	11	0	6	5	3	10	13	1	4	0	3	2	3	2	0	5
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;unidentified planctomycete;	0	4	18	3	1	1	3	4	9	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;NA;;Nostocoida limicola III;	3	9	58	4	12	5	7	7	29	9	2	2	0	6	2	5	1	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Gimesia;Gimesia maris;	0	1	1	0	1	0	0	0	0	9	1	0	0	1	0	0	0	2
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;;	53	0	1	1	0	0	0	1	1	276	160	47	36	74	29	61	55	60
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;Gemmata-like str. CJuql4;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete DDSe3011;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete DDSe3021;	3	12	34	4	17	5	7	10	18	27	7	5	1	3	2	2	1	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete DDSW1318;	0	1	0	0	6	1	0	1	1	2	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete LX80;	9	0	3	0	0	0	1	0	0	49	26	5	6	12	7	27	22	6
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete WWH14;	7	3	4	1	9	0	3	7	3	48	23	7	7	30	13	19	18	8
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;;	1	0	0	0	2	0	0	0	0	4	0	2	0	3	2	0	0	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;Pirellula sp.;	0	53	264	64	156	74	88	106	120	1	1	0	1	1	1	1	0	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;Pirellula sp. Br1-4;	0	0	3	1	1	6	0	2	3	4	0	0	1	4	1	0	1	3
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;Pirellula staleyi;	0	3	46	12	5	19	17	22	40	2	2	6	3	2	7	2	1	1
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;Planctomyces sp.;	2	0	0	0	0	0	3	0	0	6	2	1	2	3	2	1	1	2
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;Planctomyces sp. FF15;	0	6	34	6	6	7	14	9	19	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;Planctomyces sp. Io1-3;	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
